barcode	gene_id	normalized_count
TCGA-A6-5659-01A-01R-1653-07	FAM101B|359845	176.3359
TCGA-A6-5659-01A-01R-1653-07	FAM102A|399665	1495.0214
TCGA-A6-5659-01A-01R-1653-07	FAM102B|284611	1060.1448
TCGA-A6-5659-01A-01R-1653-07	FAM103A1|83640	293.3862
TCGA-A6-5659-01A-01R-1653-07	FAM104A|84923	659.0915
TCGA-A6-5659-01A-01R-1653-07	FAM104B|90736	426.7839
TCGA-A6-5659-01A-01R-1653-07	FAM105A|54491	2425.2569
TCGA-A6-5659-01A-01R-1653-07	FAM105B|90268	633.3609
TCGA-A6-5659-01A-01R-1653-07	FAM106A|80039	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM106C|100129396	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM107A|11170	75.8159
TCGA-A6-5659-01A-01R-1653-07	FAM107B|83641	841.2157
TCGA-A6-5659-01A-01R-1653-07	FAM108A1|81926	396.5427
TCGA-A6-5659-01A-01R-1653-07	FAM108B1|51104	585.2306
TCGA-A6-5659-01A-01R-1653-07	FAM108C1|58489	2009.1213
TCGA-A6-5659-01A-01R-1653-07	FAM109A|144717	636.3424
TCGA-A6-5659-01A-01R-1653-07	FAM109B|150368	197.2065
TCGA-A6-5659-01A-01R-1653-07	FAM10A4|145165	350.5421
TCGA-A6-5659-01A-01R-1653-07	FAM110A|83541	377.8017
TCGA-A6-5659-01A-01R-1653-07	FAM110B|90362	34.5005
TCGA-A6-5659-01A-01R-1653-07	FAM110C|642273	31.093
TCGA-A6-5659-01A-01R-1653-07	FAM111A|63901	504.3035
TCGA-A6-5659-01A-01R-1653-07	FAM111B|374393	867.6235
TCGA-A6-5659-01A-01R-1653-07	FAM113A|64773	503.0257
TCGA-A6-5659-01A-01R-1653-07	FAM113B|91523	103.5015
TCGA-A6-5659-01A-01R-1653-07	FAM114A1|92689	146.9465
TCGA-A6-5659-01A-01R-1653-07	FAM114A2|10827	258.1148
TCGA-A6-5659-01A-01R-1653-07	FAM115A|9747	600.5641
TCGA-A6-5659-01A-01R-1653-07	FAM115C|285966	71.9399
TCGA-A6-5659-01A-01R-1653-07	FAM116A|201627	526.026
TCGA-A6-5659-01A-01R-1653-07	FAM116B|414918	27.2596
TCGA-A6-5659-01A-01R-1653-07	FAM117A|81558	209.1326
TCGA-A6-5659-01A-01R-1653-07	FAM117B|150864	566.0637
TCGA-A6-5659-01A-01R-1653-07	FAM118A|55007	362.4681
TCGA-A6-5659-01A-01R-1653-07	FAM118B|79607	373.1164
TCGA-A6-5659-01A-01R-1653-07	FAM119A|151194	261.5223
TCGA-A6-5659-01A-01R-1653-07	FAM119B|25895	173.7803
TCGA-A6-5659-01A-01R-1653-07	FAM120AOS|158293	941.2501
TCGA-A6-5659-01A-01R-1653-07	FAM120A|23196	6184.1666
TCGA-A6-5659-01A-01R-1653-07	FAM120B|84498	617.1755
TCGA-A6-5659-01A-01R-1653-07	FAM120C|54954	460.8584
TCGA-A6-5659-01A-01R-1653-07	FAM122A|116224	376.098
TCGA-A6-5659-01A-01R-1653-07	FAM122B|159090	2252.3285
TCGA-A6-5659-01A-01R-1653-07	FAM122C|159091	43.871
TCGA-A6-5659-01A-01R-1653-07	FAM123A|219287	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM123B|139285	1139.3682
TCGA-A6-5659-01A-01R-1653-07	FAM123C|205147	0
TCGA-A6-5659-01A-01R-1653-07	FAM124A|220108	8.9446
TCGA-A6-5659-01A-01R-1653-07	FAM124B|79843	16.6113
TCGA-A6-5659-01A-01R-1653-07	FAM125A|93343	385.0425
TCGA-A6-5659-01A-01R-1653-07	FAM125B|89853	494.0811
TCGA-A6-5659-01A-01R-1653-07	FAM126A|84668	141.8354
TCGA-A6-5659-01A-01R-1653-07	FAM126B|285172	292.1894
TCGA-A6-5659-01A-01R-1653-07	FAM127A|8933	260.2445
TCGA-A6-5659-01A-01R-1653-07	FAM127B|26071	76.2418
TCGA-A6-5659-01A-01R-1653-07	FAM127C|441518	54.9452
TCGA-A6-5659-01A-01R-1653-07	FAM128A|653784	1198.1468
TCGA-A6-5659-01A-01R-1653-07	FAM128B|80097	1551.2444
TCGA-A6-5659-01A-01R-1653-07	FAM129A|116496	229.5774
TCGA-A6-5659-01A-01R-1653-07	FAM129B|64855	4780.2351
TCGA-A6-5659-01A-01R-1653-07	FAM129C|199786	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM131A|131408	289.2078
TCGA-A6-5659-01A-01R-1653-07	FAM131B|9715	637.1943
TCGA-A6-5659-01A-01R-1653-07	FAM131C|348487	5.5371
TCGA-A6-5659-01A-01R-1653-07	FAM132A|388581	3.8334
TCGA-A6-5659-01A-01R-1653-07	FAM133A|286499	.8519
TCGA-A6-5659-01A-01R-1653-07	FAM133B|257415	198.0584
TCGA-A6-5659-01A-01R-1653-07	FAM134A|79137	2144.9936
TCGA-A6-5659-01A-01R-1653-07	FAM134B|54463	1204.1098
TCGA-A6-5659-01A-01R-1653-07	FAM134C|162427	1294.4074
TCGA-A6-5659-01A-01R-1653-07	FAM135A|57579	774.3444
TCGA-A6-5659-01A-01R-1653-07	FAM135B|51059	0
TCGA-A6-5659-01A-01R-1653-07	FAM136A|84908	1806.3777
TCGA-A6-5659-01A-01R-1653-07	FAM136B|387071	0
TCGA-A6-5659-01A-01R-1653-07	FAM138B|654412	0
TCGA-A6-5659-01A-01R-1653-07	FAM138D|677784	0
TCGA-A6-5659-01A-01R-1653-07	FAM138E|100124412	0
TCGA-A6-5659-01A-01R-1653-07	FAM138F|641702	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM13AOS|285512	19.9081
TCGA-A6-5659-01A-01R-1653-07	FAM13A|10144	1915.1011
TCGA-A6-5659-01A-01R-1653-07	FAM13B|51306	301.9858
TCGA-A6-5659-01A-01R-1653-07	FAM13C|220965	34.3472
TCGA-A6-5659-01A-01R-1653-07	FAM149A|25854	10.2224
TCGA-A6-5659-01A-01R-1653-07	FAM149B1|317662	324.1343
TCGA-A6-5659-01A-01R-1653-07	FAM150A|389658	42.5932
TCGA-A6-5659-01A-01R-1653-07	FAM150B|285016	5.5371
TCGA-A6-5659-01A-01R-1653-07	FAM151A|338094	0
TCGA-A6-5659-01A-01R-1653-07	FAM151B|167555	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM153A|285596	.8519
TCGA-A6-5659-01A-01R-1653-07	FAM153B|202134	0
TCGA-A6-5659-01A-01R-1653-07	FAM153C|653316	0
TCGA-A6-5659-01A-01R-1653-07	FAM154A|158297	.8519
TCGA-A6-5659-01A-01R-1653-07	FAM154B|283726	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM155A|728215	13.6298
TCGA-A6-5659-01A-01R-1653-07	FAM155B|27112	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM156A|29057	831.8452
TCGA-A6-5659-01A-01R-1653-07	FAM157A|728262	5.1112
TCGA-A6-5659-01A-01R-1653-07	FAM157B|100132403	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM158A|51016	92.0013
TCGA-A6-5659-01A-01R-1653-07	FAM159A|348378	2.1297
TCGA-A6-5659-01A-01R-1653-07	FAM160A1|729830	161.0023
TCGA-A6-5659-01A-01R-1653-07	FAM160A2|84067	903.4018
TCGA-A6-5659-01A-01R-1653-07	FAM160B1|57700	456.5991
TCGA-A6-5659-01A-01R-1653-07	FAM160B2|64760	322.0046
TCGA-A6-5659-01A-01R-1653-07	FAM161A|84140	71.9825
TCGA-A6-5659-01A-01R-1653-07	FAM161B|145483	35.3524
TCGA-A6-5659-01A-01R-1653-07	FAM162A|26355	1081.8673
TCGA-A6-5659-01A-01R-1653-07	FAM162B|221303	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM163A|148753	5.1112
TCGA-A6-5659-01A-01R-1653-07	FAM163B|642968	2.1297
TCGA-A6-5659-01A-01R-1653-07	FAM164A|51101	171.2247
TCGA-A6-5659-01A-01R-1653-07	FAM164C|79696	69.8529
TCGA-A6-5659-01A-01R-1653-07	FAM165B|54065	294.319
TCGA-A6-5659-01A-01R-1653-07	FAM166A|401565	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM166B|730112	3.8334
TCGA-A6-5659-01A-01R-1653-07	FAM167A|83648	27.6856
TCGA-A6-5659-01A-01R-1653-07	FAM167B|84734	46.0007
TCGA-A6-5659-01A-01R-1653-07	FAM168A|23201	106.9089
TCGA-A6-5659-01A-01R-1653-07	FAM168B|130074	3033.0619
TCGA-A6-5659-01A-01R-1653-07	FAM169A|26049	151.6318
TCGA-A6-5659-01A-01R-1653-07	FAM169B|283777	0
TCGA-A6-5659-01A-01R-1653-07	FAM170A|340069	0
TCGA-A6-5659-01A-01R-1653-07	FAM170B|170370	0
TCGA-A6-5659-01A-01R-1653-07	FAM171A1|221061	1756.5436
TCGA-A6-5659-01A-01R-1653-07	FAM171A2|284069	5.1112
TCGA-A6-5659-01A-01R-1653-07	FAM171B|165215	36.2042
TCGA-A6-5659-01A-01R-1653-07	FAM172A|83989	399.5242
TCGA-A6-5659-01A-01R-1653-07	FAM173A|65990	95.4088
TCGA-A6-5659-01A-01R-1653-07	FAM173B|134145	351.8198
TCGA-A6-5659-01A-01R-1653-07	FAM174A|345757	209.5586
TCGA-A6-5659-01A-01R-1653-07	FAM174B|400451	146.5206
TCGA-A6-5659-01A-01R-1653-07	FAM175A|84142	254.0003
TCGA-A6-5659-01A-01R-1653-07	FAM175B|23172	415.2837
TCGA-A6-5659-01A-01R-1653-07	FAM176A|84141	183.1508
TCGA-A6-5659-01A-01R-1653-07	FAM176B|55194	53.1606
TCGA-A6-5659-01A-01R-1653-07	FAM177A1|283635	749.2144
TCGA-A6-5659-01A-01R-1653-07	FAM177B|400823	.8519
TCGA-A6-5659-01A-01R-1653-07	FAM178A|55719	648.6945
TCGA-A6-5659-01A-01R-1653-07	FAM178B|51252	4.2593
TCGA-A6-5659-01A-01R-1653-07	FAM179A|165186	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM179B|23116	279.4114
TCGA-A6-5659-01A-01R-1653-07	FAM180A|389558	10.2224
TCGA-A6-5659-01A-01R-1653-07	FAM180B|399888	0
TCGA-A6-5659-01A-01R-1653-07	FAM181A|90050	0
TCGA-A6-5659-01A-01R-1653-07	FAM181B|220382	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM182A|284800	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM182B|728882	4.6853
TCGA-A6-5659-01A-01R-1653-07	FAM183A|440585	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM183B|340286	0
TCGA-A6-5659-01A-01R-1653-07	FAM184A|79632	5.1112
TCGA-A6-5659-01A-01R-1653-07	FAM184B|27146	1.3459
TCGA-A6-5659-01A-01R-1653-07	FAM185A|222234	202.3177
TCGA-A6-5659-01A-01R-1653-07	FAM186A|121006	4.2593
TCGA-A6-5659-01A-01R-1653-07	FAM186B|84070	6.8149
TCGA-A6-5659-01A-01R-1653-07	FAM187B|148109	0
TCGA-A6-5659-01A-01R-1653-07	FAM188A|80013	374.8202
TCGA-A6-5659-01A-01R-1653-07	FAM188B|84182	283.8794
TCGA-A6-5659-01A-01R-1653-07	FAM189A1|23359	8.5186
TCGA-A6-5659-01A-01R-1653-07	FAM189A2|9413	8.9446
TCGA-A6-5659-01A-01R-1653-07	FAM189B|10712	546.4708
TCGA-A6-5659-01A-01R-1653-07	FAM18A|780776	8.0927
TCGA-A6-5659-01A-01R-1653-07	FAM18B2|201158	123.9462
TCGA-A6-5659-01A-01R-1653-07	FAM18B|51030	489.3959
TCGA-A6-5659-01A-01R-1653-07	FAM190A|401145	112.4461
TCGA-A6-5659-01A-01R-1653-07	FAM190B|54462	1181.5354
TCGA-A6-5659-01A-01R-1653-07	FAM192A|80011	1894.9716
TCGA-A6-5659-01A-01R-1653-07	FAM193A|8603	362.8941
TCGA-A6-5659-01A-01R-1653-07	FAM193B|54540	233.8367
TCGA-A6-5659-01A-01R-1653-07	FAM194A|131831	.8519
TCGA-A6-5659-01A-01R-1653-07	FAM194B|220081	0
TCGA-A6-5659-01A-01R-1653-07	FAM195A|84331	641.4536
TCGA-A6-5659-01A-01R-1653-07	FAM195B|348262	714.288
TCGA-A6-5659-01A-01R-1653-07	FAM196A|642938	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM196B|100131897	2.1297
TCGA-A6-5659-01A-01R-1653-07	FAM197Y2|252946	0
TCGA-A6-5659-01A-01R-1653-07	FAM198A|729085	13.6298
TCGA-A6-5659-01A-01R-1653-07	FAM198B|51313	607.3791
TCGA-A6-5659-01A-01R-1653-07	FAM199X|139231	1790.1923
TCGA-A6-5659-01A-01R-1653-07	FAM19A1|407738	2.1297
TCGA-A6-5659-01A-01R-1653-07	FAM19A2|338811	11.9261
TCGA-A6-5659-01A-01R-1653-07	FAM19A3|284467	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM19A4|151647	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM19A5|25817	74.5381
TCGA-A6-5659-01A-01R-1653-07	FAM200A|221786	253.0036
TCGA-A6-5659-01A-01R-1653-07	FAM200B|285550	184.8545
TCGA-A6-5659-01A-01R-1653-07	FAM20A|54757	20.4447
TCGA-A6-5659-01A-01R-1653-07	FAM20B|9917	1214.3322
TCGA-A6-5659-01A-01R-1653-07	FAM20C|56975	269.615
TCGA-A6-5659-01A-01R-1653-07	FAM21A|387680	57.9268
TCGA-A6-5659-01A-01R-1653-07	FAM21B|55747	652.1019
TCGA-A6-5659-01A-01R-1653-07	FAM21C|253725	999.6624
TCGA-A6-5659-01A-01R-1653-07	FAM22A|728118	3.4075
TCGA-A6-5659-01A-01R-1653-07	FAM22D|728130	20.1551
TCGA-A6-5659-01A-01R-1653-07	FAM22F|54754	4.2593
TCGA-A6-5659-01A-01R-1653-07	FAM22G|441457	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM23A|653567	25.5559
TCGA-A6-5659-01A-01R-1653-07	FAM24A|118670	0
TCGA-A6-5659-01A-01R-1653-07	FAM24B|196792	32.2856
TCGA-A6-5659-01A-01R-1653-07	FAM25A|643161	0
TCGA-A6-5659-01A-01R-1653-07	FAM25B|100132929	0
TCGA-A6-5659-01A-01R-1653-07	FAM26D|221301	0
TCGA-A6-5659-01A-01R-1653-07	FAM26E|254228	69.8529
TCGA-A6-5659-01A-01R-1653-07	FAM26F|441168	26.8337
TCGA-A6-5659-01A-01R-1653-07	FAM27A|548321	2.9815
TCGA-A6-5659-01A-01R-1653-07	FAM27B|100133121	0
TCGA-A6-5659-01A-01R-1653-07	FAM27C|100132948	4.6853
TCGA-A6-5659-01A-01R-1653-07	FAM27L|284123	0
TCGA-A6-5659-01A-01R-1653-07	FAM32A|26017	1930.7498
TCGA-A6-5659-01A-01R-1653-07	FAM35A|54537	681.9172
TCGA-A6-5659-01A-01R-1653-07	FAM35B2|439965	75.8159
TCGA-A6-5659-01A-01R-1653-07	FAM35B|414241	250.874
TCGA-A6-5659-01A-01R-1653-07	FAM36A|116228	935.8876
TCGA-A6-5659-01A-01R-1653-07	FAM38A|9780	2555.2854
TCGA-A6-5659-01A-01R-1653-07	FAM38B|63895	22.5744
TCGA-A6-5659-01A-01R-1653-07	FAM3A|60343	2012.1029
TCGA-A6-5659-01A-01R-1653-07	FAM3B|54097	43.0191
TCGA-A6-5659-01A-01R-1653-07	FAM3C|10447	1394.5014
TCGA-A6-5659-01A-01R-1653-07	FAM3D|131177	1719.0616
TCGA-A6-5659-01A-01R-1653-07	FAM40A|85369	744.9551
TCGA-A6-5659-01A-01R-1653-07	FAM40B|57464	83.9086
TCGA-A6-5659-01A-01R-1653-07	FAM41AY1|340618	0
TCGA-A6-5659-01A-01R-1653-07	FAM41C|284593	5.5371
TCGA-A6-5659-01A-01R-1653-07	FAM43A|131583	116.2794
TCGA-A6-5659-01A-01R-1653-07	FAM43B|163933	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM45A|404636	342.0234
TCGA-A6-5659-01A-01R-1653-07	FAM45B|55855	161.0023
TCGA-A6-5659-01A-01R-1653-07	FAM46A|55603	314.7638
TCGA-A6-5659-01A-01R-1653-07	FAM46B|115572	28.1115
TCGA-A6-5659-01A-01R-1653-07	FAM46C|54855	120.5388
TCGA-A6-5659-01A-01R-1653-07	FAM46D|169966	0
TCGA-A6-5659-01A-01R-1653-07	FAM47A|158724	0
TCGA-A6-5659-01A-01R-1653-07	FAM47B|170062	0
TCGA-A6-5659-01A-01R-1653-07	FAM47C|442444	0
TCGA-A6-5659-01A-01R-1653-07	FAM47E|100129583	100.8011
TCGA-A6-5659-01A-01R-1653-07	FAM48A|55578	1065.5967
TCGA-A6-5659-01A-01R-1653-07	FAM48B1|100130302	0
TCGA-A6-5659-01A-01R-1653-07	FAM48B2|170067	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM49A|81553	17.0373
TCGA-A6-5659-01A-01R-1653-07	FAM49B|51571	1350.6304
TCGA-A6-5659-01A-01R-1653-07	FAM50A|9130	1643.6717
TCGA-A6-5659-01A-01R-1653-07	FAM50B|26240	179.7433
TCGA-A6-5659-01A-01R-1653-07	FAM53A|152877	14.0558
TCGA-A6-5659-01A-01R-1653-07	FAM53B|9679	782.5436
TCGA-A6-5659-01A-01R-1653-07	FAM53C|51307	734.7327
TCGA-A6-5659-01A-01R-1653-07	FAM54A|113115	159.2986
TCGA-A6-5659-01A-01R-1653-07	FAM54B|56181	598.8008
TCGA-A6-5659-01A-01R-1653-07	FAM55A|120400	12.778
TCGA-A6-5659-01A-01R-1653-07	FAM55B|120406	12.352
TCGA-A6-5659-01A-01R-1653-07	FAM55C|91775	139.7057
TCGA-A6-5659-01A-01R-1653-07	FAM55D|54827	48.9822
TCGA-A6-5659-01A-01R-1653-07	FAM57A|79850	504.3035
TCGA-A6-5659-01A-01R-1653-07	FAM57B|83723	1.1713
TCGA-A6-5659-01A-01R-1653-07	FAM58A|92002	1339.9821
TCGA-A6-5659-01A-01R-1653-07	FAM58B|339521	3.4075
TCGA-A6-5659-01A-01R-1653-07	FAM59A|64762	114.1498
TCGA-A6-5659-01A-01R-1653-07	FAM5B|57795	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM5C|339479	0
TCGA-A6-5659-01A-01R-1653-07	FAM60A|58516	3314.177
TCGA-A6-5659-01A-01R-1653-07	FAM63A|55793	269.615
TCGA-A6-5659-01A-01R-1653-07	FAM63B|54629	74.5381
TCGA-A6-5659-01A-01R-1653-07	FAM64A|54478	127.3537
TCGA-A6-5659-01A-01R-1653-07	FAM65A|79567	1010.7367
TCGA-A6-5659-01A-01R-1653-07	FAM65B|9750	93.705
TCGA-A6-5659-01A-01R-1653-07	FAM65C|140876	15.7595
TCGA-A6-5659-01A-01R-1653-07	FAM66A|100133172	0
TCGA-A6-5659-01A-01R-1653-07	FAM66C|440078	6.8149
TCGA-A6-5659-01A-01R-1653-07	FAM66D|100132923	4.6853
TCGA-A6-5659-01A-01R-1653-07	FAM66E|100132103	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM69A|388650	317.3194
TCGA-A6-5659-01A-01R-1653-07	FAM69B|138311	23.422
TCGA-A6-5659-01A-01R-1653-07	FAM69C|125704	23.8522
TCGA-A6-5659-01A-01R-1653-07	FAM70A|55026	9.7964
TCGA-A6-5659-01A-01R-1653-07	FAM70B|348013	26.4078
TCGA-A6-5659-01A-01R-1653-07	FAM71A|149647	0
TCGA-A6-5659-01A-01R-1653-07	FAM71B|153745	0
TCGA-A6-5659-01A-01R-1653-07	FAM71C|196472	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM71D|161142	17.8891
TCGA-A6-5659-01A-01R-1653-07	FAM71E1|112703	140.4468
TCGA-A6-5659-01A-01R-1653-07	FAM71E2|284418	1.7037
TCGA-A6-5659-01A-01R-1653-07	FAM71F1|84691	0
TCGA-A6-5659-01A-01R-1653-07	FAM71F2|346653	5.1112
TCGA-A6-5659-01A-01R-1653-07	FAM72A|729533	39.1857
TCGA-A6-5659-01A-01R-1653-07	FAM72B|653820	81.7789
TCGA-A6-5659-01A-01R-1653-07	FAM72D|728833	77.0937
TCGA-A6-5659-01A-01R-1653-07	FAM73A|374986	335.6344
TCGA-A6-5659-01A-01R-1653-07	FAM73B|84895	389.3019
TCGA-A6-5659-01A-01R-1653-07	FAM74A1|401507	0
TCGA-A6-5659-01A-01R-1653-07	FAM74A3|728495	0
TCGA-A6-5659-01A-01R-1653-07	FAM74A4|401508	0
TCGA-A6-5659-01A-01R-1653-07	FAM75A2|642265	0
TCGA-A6-5659-01A-01R-1653-07	FAM75A3|727830	0
TCGA-A6-5659-01A-01R-1653-07	FAM75A5|727905	0
TCGA-A6-5659-01A-01R-1653-07	FAM75A6|389730	0
TCGA-A6-5659-01A-01R-1653-07	FAM75C1|441452	0
TCGA-A6-5659-01A-01R-1653-07	FAM76A|199870	285.3745
TCGA-A6-5659-01A-01R-1653-07	FAM76B|143684	239.7997
TCGA-A6-5659-01A-01R-1653-07	FAM78A|286336	44.2969
TCGA-A6-5659-01A-01R-1653-07	FAM78B|149297	86.0383
TCGA-A6-5659-01A-01R-1653-07	FAM7A2|100288380	0
TCGA-A6-5659-01A-01R-1653-07	FAM7A3|89837	.4259
TCGA-A6-5659-01A-01R-1653-07	FAM81A|145773	134.1686
TCGA-A6-5659-01A-01R-1653-07	FAM81B|153643	0
TCGA-A6-5659-01A-01R-1653-07	FAM82A1|151393	79.2234
TCGA-A6-5659-01A-01R-1653-07	FAM82A2|55177	634.6387
TCGA-A6-5659-01A-01R-1653-07	FAM82B|51115	491.0996
TCGA-A6-5659-01A-01R-1653-07	FAM83A|84985	5.1112
TCGA-A6-5659-01A-01R-1653-07	FAM83B|222584	74.1122
TCGA-A6-5659-01A-01R-1653-07	FAM83C|128876	3.8334
TCGA-A6-5659-01A-01R-1653-07	FAM83D|81610	1134.6829
TCGA-A6-5659-01A-01R-1653-07	FAM83E|54854	778.1778
TCGA-A6-5659-01A-01R-1653-07	FAM83F|113828	326.2639
TCGA-A6-5659-01A-01R-1653-07	FAM83G|644815	223.7549
TCGA-A6-5659-01A-01R-1653-07	FAM83H|286077	2226.7726
TCGA-A6-5659-01A-01R-1653-07	FAM84A|151354	3897.278
TCGA-A6-5659-01A-01R-1653-07	FAM84B|157638	875.7162
TCGA-A6-5659-01A-01R-1653-07	FAM86A|196483	723.6755
TCGA-A6-5659-01A-01R-1653-07	FAM86B1|85002	49.834
TCGA-A6-5659-01A-01R-1653-07	FAM86B2|653333	13.2039
TCGA-A6-5659-01A-01R-1653-07	FAM86C|55199	163.132
TCGA-A6-5659-01A-01R-1653-07	FAM86D|692099	280.2633
TCGA-A6-5659-01A-01R-1653-07	FAM89A|375061	167.8172
TCGA-A6-5659-01A-01R-1653-07	FAM89B|23625	624.4163
TCGA-A6-5659-01A-01R-1653-07	FAM8A1|51439	1028.1999
TCGA-A6-5659-01A-01R-1653-07	FAM90A1|55138	39.6117
TCGA-A6-5659-01A-01R-1653-07	FAM90A7|441317	0
TCGA-A6-5659-01A-01R-1653-07	FAM91A1|157769	1307.6113
TCGA-A6-5659-01A-01R-1653-07	FAM92A1|137392	107.3349
TCGA-A6-5659-01A-01R-1653-07	FAM92A3|403315	0
TCGA-A6-5659-01A-01R-1653-07	FAM92B|339145	0
TCGA-A6-5659-01A-01R-1653-07	FAM95B1|100133036	5.963
TCGA-A6-5659-01A-01R-1653-07	FAM96A|84191	1068.6634
TCGA-A6-5659-01A-01R-1653-07	FAM96B|51647	1437.0946
TCGA-A6-5659-01A-01R-1653-07	FAM98A|25940	1484.799
TCGA-A6-5659-01A-01R-1653-07	FAM98B|283742	382.061
TCGA-A6-5659-01A-01R-1653-07	FAM98C|147965	316.0416
TCGA-A6-5659-01A-01R-1653-07	FAM99A|387742	0
TCGA-A6-5659-01A-01R-1653-07	FAM99B|100132464	0
TCGA-A6-5659-01A-01R-1653-07	FAM9A|171482	1.2778
TCGA-A6-5659-01A-01R-1653-07	FAM9B|171483	0
TCGA-A6-5659-01A-01R-1653-07	FAM9C|171484	.8519
TCGA-A6-5659-01A-01R-1653-07	FANCA|2175	644.5714
TCGA-A6-5659-01A-01R-1653-07	FANCB|2187	101.7978
TCGA-A6-5659-01A-01R-1653-07	FANCC|2176	443.8212
TCGA-A6-5659-01A-01R-1653-07	FANCD2|2177	285.8004
TCGA-A6-5659-01A-01R-1653-07	FANCE|2178	189.1138
TCGA-A6-5659-01A-01R-1653-07	FANCF|2188	779.8815
TCGA-A6-5659-01A-01R-1653-07	FANCG|2189	301.5599
TCGA-A6-5659-01A-01R-1653-07	FANCI|55215	1332.1407
TCGA-A6-5659-01A-01R-1653-07	FANCL|55120	379.6971
TCGA-A6-5659-01A-01R-1653-07	FANCM|57697	115.0016
TCGA-A6-5659-01A-01R-1653-07	FANK1|92565	33.2227
TCGA-A6-5659-01A-01R-1653-07	FAP|2191	218.0772
TCGA-A6-5659-01A-01R-1653-07	FAR1|84188	1521.0032
TCGA-A6-5659-01A-01R-1653-07	FAR2|55711	682.3048
TCGA-A6-5659-01A-01R-1653-07	FARP1|10160	2257.8656
TCGA-A6-5659-01A-01R-1653-07	FARP2|9855	641.8796
TCGA-A6-5659-01A-01R-1653-07	FARS2|10667	225.318
TCGA-A6-5659-01A-01R-1653-07	FARSA|2193	1854.9339
TCGA-A6-5659-01A-01R-1653-07	FARSB|10056	2331.9778
TCGA-A6-5659-01A-01R-1653-07	FASLG|356	3.4075
TCGA-A6-5659-01A-01R-1653-07	FASN|2194	5804.1756
TCGA-A6-5659-01A-01R-1653-07	FASTKD1|79675	571.6008
TCGA-A6-5659-01A-01R-1653-07	FASTKD2|22868	1333.1672
TCGA-A6-5659-01A-01R-1653-07	FASTKD3|79072	212.1141
TCGA-A6-5659-01A-01R-1653-07	FASTKD5|60493	843.3454
TCGA-A6-5659-01A-01R-1653-07	FASTK|10922	1042.2557
TCGA-A6-5659-01A-01R-1653-07	FAS|355	272.1706
TCGA-A6-5659-01A-01R-1653-07	FAT1|2195	11538.0725
TCGA-A6-5659-01A-01R-1653-07	FAT2|2196	.8519
TCGA-A6-5659-01A-01R-1653-07	FAT3|120114	11.5002
TCGA-A6-5659-01A-01R-1653-07	FAT4|79633	263.226
TCGA-A6-5659-01A-01R-1653-07	FATE1|89885	3.8334
TCGA-A6-5659-01A-01R-1653-07	FAU|2197	6778.2822
TCGA-A6-5659-01A-01R-1653-07	FBF1|85302	72.7918
TCGA-A6-5659-01A-01R-1653-07	FBLIM1|54751	1134.257
TCGA-A6-5659-01A-01R-1653-07	FBLL1|345630	.8519
TCGA-A6-5659-01A-01R-1653-07	FBLN1|2192	1394.0755
TCGA-A6-5659-01A-01R-1653-07	FBLN2|2199	338.19
TCGA-A6-5659-01A-01R-1653-07	FBLN5|10516	271.3187
TCGA-A6-5659-01A-01R-1653-07	FBLN7|129804	22.5744
TCGA-A6-5659-01A-01R-1653-07	FBL|2091	8105.4863
TCGA-A6-5659-01A-01R-1653-07	FBN1|2200	1346.3711
TCGA-A6-5659-01A-01R-1653-07	FBN2|2201	121.8166
TCGA-A6-5659-01A-01R-1653-07	FBN3|84467	.4259
TCGA-A6-5659-01A-01R-1653-07	FBP1|2203	520.063
TCGA-A6-5659-01A-01R-1653-07	FBP2|8789	1.3758
TCGA-A6-5659-01A-01R-1653-07	FBRSL1|57666	534.9706
TCGA-A6-5659-01A-01R-1653-07	FBRS|64319	1632.5974
TCGA-A6-5659-01A-01R-1653-07	FBXL12|54850	442.1174
TCGA-A6-5659-01A-01R-1653-07	FBXL13|222235	2.1297
TCGA-A6-5659-01A-01R-1653-07	FBXL14|144699	936.6245
